TradingDay,TMT,一带一路,传媒,农业综合,医药,医药医疗,国企改革,国央企综合,国防军工,基础化工,央企创新,家用电器,房地产,有色,机械设备,汽车,电力,电子,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,非银,食品饮料
2018-01-19,-0.0902574622188663,,,,,,,0.0005205501301566387,,,,,,,,,,-0.9671530794158991,,,,-0.16396463089813484,,,-0.01342509580274854
2018-01-26,-0.08123951917854816,,,,,,,-0.1627223608203332,,,,,,,,,,0.19789553337460136,,,,-0.020700403785003294,,,0.025028213827270187
2018-02-02,0.03824170634303566,,,,,,,0.005120039258311211,,,,,,,,,,-0.2411767917591826,,,,-0.08369691142182106,,,-0.093458582106559
2018-02-09,-0.016615793115565693,,,,,,,0.08861326443458736,,,,,,,,,,7.324983656091188e-05,,,,0.0011954977724619078,,,0.19062186254119737
2018-02-14,-0.014072127516637303,,,,,,,0.02235414789860265,,,,,,,,,,-0.13485984806550633,,,,0.10473317603066339,,,0.0013213381566630205
2018-02-23,0.12844174304455488,,,,,,,0.048048440336205325,,,,,,,,,,0.07914426260517768,,,,0.3038198286953056,,,0.08970327770727976
2018-03-02,-0.2157916517503233,,,,,,,0.0036321535313034213,,,,,,,,,,0.005046795326108125,,,,-0.25398802727254616,,,-0.018850468646802242
2018-03-09,0.0383960339550559,,,,,,,-0.4528816937521203,,,,,,,,,,-0.36615788493885115,,,,0.017460389588690214,,,-0.02770858127209275
2018-03-16,-0.0023924898080838787,,,,,,,-0.030743047964949664,,,,,,,,,,-0.06809936820328406,,,,-0.24303363210173004,,,-0.003837973460129919
2018-03-23,0.005224084523373307,,,,,,,0.0015103002609468323,,,,,,,,,,-0.46180657791641777,,,,0.9475505566113607,,,0.04508038415608783
2018-03-31,0.21339119087024921,,,,,,,-0.5025135993240614,,,,,,,,,,0.7348278545167696,,,,0.00475829886307611,,,-0.04534361138545537
2018-04-04,0.28434618446863524,,,,,,,0.019137567957159027,,,,,,,,,,-0.02455896438589404,,,,0.06720826414339878,,,7.758497024061595e-05
2018-04-13,0.7043927231205863,,,,,,,0.017817755486693145,,,,,,,,,,0.18681305829231346,,,,0.05050502480147923,,,-0.01906247620414469
2018-04-20,-0.011869973862375077,,,,,,,0.0026753994709697404,,,,,,,,,,0.4748910875946437,,,,0.7863750300149067,,,0.014162497357432446
