TradingDay,TMT,一带一路,农业综合,医药,国企改革,国央企综合,国防军工,基础化工,央企创新,家用电器,房地产,有色,机械设备,汽车,电力,电子,绿色/ESG,计算机,金融综合,钢铁煤炭,食品饮料
2018-06-22,-0.017681283369983744,,,,,-0.15644304755607719,,,,,,,,,,-0.04392322580716474,,,-0.13146473052653038,,0.03700166052083842
2018-06-30,0.001012888760041862,,,,,0.15764004050721336,,,,,,,,,,-0.019912662038011772,,,0.2640156566564173,,0.13202765182099857
2018-07-06,-0.0043025961001589424,,,,,-0.050405207285786915,,,,,,,,,,0.049399314861683294,,,-0.6627549111844881,,-0.0012714572123731025
2018-07-13,-1.1845124652727326,,,,,-0.021310734643752993,,,,,,,,,,-0.09222815454736095,,,0.5221218661864344,,-0.025546995113897974
2018-07-20,-0.47542373181023395,,,,,-0.006270371684800271,,,,,,,,,,0.05089924155509894,,,-0.2777015560999944,,-0.028184567174186777
2018-07-27,-0.0456374554450207,,,,,0.001677755130729052,,,,,,,,,,0.00065627893437959,,,0.4826823025531668,,-0.0002117844404878024
2018-08-03,-0.4387585810897102,,,,,-0.0016145426965530063,,,,,,,,,,-0.01595864089405996,,,-0.0007362817594912471,,-0.027738652599118282
2018-08-10,-0.029907247882147624,,,,,-0.06633077720771341,,,,,,,,,,0.5376072519717847,,,-0.07505000209516928,,0.00407636916521394
2018-08-17,1.338077428403843,,,,,1.0314615710255222,,,,,,,,,,0.09847587854180917,,,-0.026946304223416217,,0.038615357246131535
2018-08-24,0.09020613922058437,,,,,0.17724691965470693,,,,,,,,,,0.026422819677681404,,,0.02159862147196637,,-0.000944467360661791
2018-08-31,-0.004499310449026992,,,,,-0.13202940317073628,,,,,,,,,,0.0018674771502463737,,,-0.22414388384794104,,-0.00015110865680523756
2018-09-07,-0.0807851318649378,,,,,-0.01457208365908771,,,,,,,,,,0.020280933536126224,,,-0.007558919396075874,,-0.0011878187699834464
2018-09-14,0.0021968177463051893,,,,,0.000575931938728376,,,,,,,,,,-0.023892164759746846,,,-0.17043691916230153,,-0.000608628718302495
2018-09-21,-0.04571860494194173,,,,,0.0005889608737041779,,,,,,,,,,0.1713138927153075,,,0.7447148715888989,,-0.004585733063652123
2018-09-30,-0.01160977931941122,,,,,0.003222586050212606,,,,,,,,,,-0.01833981020504932,,,-0.3506574838607851,,0.009266255854902213
2018-10-12,-0.013694206032657526,,,,,0.037880263283297216,,,,,,,,,,-0.011748533315636047,,,0.2304561865948149,,0.0873647052440509
2018-10-19,-0.031015726558202603,,,,,0.023192132531544132,,,,,,,,,,-0.01615555300596476,,,0.6831983657003468,,-0.0007342245054292436
2018-10-26,-0.08687556282083442,,,,,0.007783562263616641,,,,,,,,,,0.11250679053760407,,,0.2447263023284509,,-0.013289939496377894
2018-11-02,0.029057781257422387,,,,,-0.18462813574462383,,,,,,,,,,0.012040503074914603,,,-0.22345644158049663,,-0.11489654034302962
2018-11-09,0.3514147622919264,,,,,0.004801939647618678,,,,,,,,,,-0.6172350978207813,,,-0.014671976193305888,,0.16540628559220225
2018-11-16,-0.002435572683854131,,,,,0.019157045665542362,,,,,,,,,,0.004793165706978108,,,-0.14177777170266628,,-0.026446956374867527
2018-11-23,-0.003910642952047295,,,,,-0.03616767098522669,,,,,,,,,,0.03434163432331531,,,-0.0024572258563699953,,0.017365945522751947
2018-11-30,-0.0011578364369737577,,,,,0.01663404632123453,,,,,,,,,,0.014833218943363317,,,-0.07820047290304605,,0.00027757944019395986
2018-12-07,0.40372495473283526,,,,,0.026486977344841133,,,,,,,,,,-0.34448300727491743,,,0.26185670679310524,,0.006454640208068006
2018-12-14,0.0854665148294681,,,,,0.049162981917933286,,,,,,,,,,0.08894404121794708,,,-0.055639605863714955,,0.004247605714375256
2018-12-21,-0.15551404106905448,,,,,0.00444669445834739,,,,,,,,,,0.07881313886639416,,,-0.4747591053751222,,0.00022042648907072358
2018-12-28,-0.01572761979997736,,,,,0.08179165728188105,,,,,,,,,,0.008499811131909858,,,0.036975630672593525,,0.0001380291983601049
2019-01-04,-0.03447445150027115,,,,,-0.023326456243310218,,,,,,,,,,0.03662265420012197,,,0.07934451219573134,,-0.0001231292755704787
2019-01-11,0.27647753868381963,,,,,-0.08762169316655119,,,,,,,,,,0.012248021414534072,,,0.2774788387042391,,-0.00041253059854631894
2019-01-18,-0.00929118034700126,,,,,0.12080298975221236,,,,,,,,,,0.4344148353265825,,,-0.2395881419545666,,0.022764315216619122
2019-01-25,-0.26775293093407,,,,,0.006944876016218299,,,,,,,,,,-0.2746749264556739,,,0.018315521339892834,,-0.0006546750290110801
2019-02-01,-0.001284652555488677,,,,,-0.04913027212322208,,,,,,,,,,-0.08007866048252746,,,-0.03547874331421308,,0.01667517888307262
2019-02-15,-0.02759264493223181,,,,,-0.010597805072520172,,,,,,,,,,0.17095284614068926,,,-0.01664426299010085,,-0.0008234413714074129
2019-02-22,-0.002822436889957767,,,,,-0.22358629167553407,,,,,,,,,,0.09805084646301435,,,-0.14876621459181844,,-0.01907923117533746
2019-03-01,-0.0010366280116076829,,,,,-0.347795628172363,,,,,,,,,,-0.4200066653036758,,,0.18515728636556752,,0.0007079082270530008
2019-03-08,0.009901663295442759,,,,,0.963859649358713,,,,,,,,,,0.13460770610729425,,,-0.015220224619398846,,0.04109029102403384
2019-03-15,-0.010106855082486424,,,,,-0.06966089107465588,,,,,,,,,,0.13219496657676216,,,0.09029472927827856,,0.0024359698742549736
2019-03-22,-0.0010315771426195881,,,,,-0.18653594744587118,,,,,,,,,,0.12145711349267387,,,-0.15499928297542126,,-0.05248159289668715
2019-03-31,-0.9710858996967578,,,,,-0.27643959918704936,,,,,,,,,,0.07953511233170892,,,0.20125518424832217,,-0.017965272578831563
2019-04-04,-0.0037771468741814086,,,,,0.014611540638634603,,,,,,,,,,0.007473880116828684,,,0.9440859341550747,,-0.007009587168933482
2019-04-12,-0.22889991185202177,,,,,-0.021111003245071286,,,,,,,,,,0.003178260872662053,,,2.700753935105256,,-0.0036452008353375937
2019-04-19,-0.23164148222352599,,,,,-0.18248925095729618,,,,,,,,,,0.024819637788092208,,,-0.6235151282082695,,-0.009568127415405832
2019-04-26,-0.19380785265278028,,,,,-0.11689642035518001,,,,,,,,,,0.00817858657571211,,,0.004669389480358534,,0.000983732589243496
2019-04-30,0.023011214779169457,,,,,-0.2745089464901503,,,,,,,,,,0.03112838215199681,,,-0.026184217909895165,,0.01011241420076768
2019-05-10,-0.024710941091750233,,,,,-0.024189885195857654,,,,,,,,,,-0.020089899528505893,,,-0.16524268500194256,,0.038846117830874376
2019-05-17,-0.025003693387353892,,,,,-0.0005247963685636978,,,,,,,,,,-0.008196343891836183,,,-0.28817069983174326,,0.00019177256014555488
2019-05-24,-0.18920673333505225,,,,,-7.043034158919178e-05,,,,,,,,,,-0.06900817763893001,,,6.953073185894766,,-0.038105239813514456
2019-05-31,-0.04775663920859743,,,,,-0.0029060869831589163,,,,,,,,,,-0.05008928931931812,,,-0.10023549258094522,,-0.062215874948584174
2019-06-06,0.004837099953328181,,,,,-7.125590156271396e-05,,,,,,,,,,-0.006618911859467496,,,-0.04030127695707278,,-0.00029149106044891953
2019-06-14,-0.08565115681530927,,,,,-0.0001193622136202234,,,,,,,,,,-0.08418382911774036,,,-0.14458086469013964,,-0.028943540869245707
2019-06-21,-0.02046253404652046,,,,,-0.03093855842072159,,,,,,,,,,0.043807848823754714,,,-0.0367280293782174,,0.020357435965214585
2019-06-30,-0.16820962397205846,,,,,-0.001966933886637151,,,,,,,,,,-0.10472975780505815,,,-0.38134910274783373,,-0.0566736478753367
2019-07-05,2.432521356164688,,,,,-0.0002227021169310051,,,,,,,,,,-0.029540370972186127,,,-0.07899062286966041,,-0.0008313848336870371
2019-07-12,0.16299110734891348,,,,,-0.0003661845552544407,,,,,,,,,,0.2946967958737287,,,-0.2397370842071016,,0.16939186031041722
2019-07-19,-0.05935615087770181,,,,,0.09765878393036151,,,,,,,,,,0.045702230367021514,,,-1.3211924871427558,,-0.0016002980661420539
2019-07-26,-0.19477313802029061,,,,,-0.0040085666313764935,,,,,,,,,,-0.04555551383186436,,,0.5892290004197437,,0.036847175431325194
